threshold,w_CAI,w_GC,w_Kozak,w_TIS,w_TTS,balanced_accuracy
0.5999999999999999,0.06,0.02,0.04,0.45,0.45,0.907069144634016
0.6499999999999999,0.04,0.02,0.06,0.5,0.45,0.9070072350065723
0.5999999999999999,0.02,0.02,0.02,0.5,0.45,0.9070072350065723
0.5499999999999999,0.02,0.03,0.02,0.45,0.4,0.9069966758994272
0.5999999999999999,0.08,0.01,0.06,0.45,0.4,0.9069966758994272
0.5499999999999999,0.08,0.01,0.02,0.45,0.4,0.9069910815100912
0.6499999999999999,0.02,0.03,0.06,0.45,0.5,0.906980522402946
0.7,0.06,0.02,0.08,0.5,0.5,0.9069770027005644
0.6499999999999999,0.08,0.01,0.06,0.45,0.5,0.9069678886088466
0.6499999999999999,0.06,0.01,0.06,0.5,0.45,0.9069664435934192
0.6499999999999999,0.04,0.03,0.06,0.5,0.45,0.906950290096938
0.6499999999999999,0.06,0.01,0.04,0.5,0.5,0.9069306168980751
0.5999999999999999,0.06,0.02,0.06,0.45,0.4,0.906925652180266
0.5499999999999999,0.02,0.01,0.04,0.45,0.4,0.9069235774933115
0.5999999999999999,0.02,0.01,0.08,0.45,0.4,0.9069150930731207
0.6499999999999999,0.06,0.01,0.06,0.45,0.5,0.9069130183861664
0.6499999999999999,0.06,0.02,0.08,0.5,0.4,0.906911573370739
0.6499999999999999,0.08,0.01,0.06,0.5,0.45,0.9068792663777766
0.6499999999999999,0.08,0.01,0.08,0.5,0.4,0.9068743016599675
0.6499999999999999,0.08,0.02,0.08,0.4,0.5,0.9068525537741503
0.6499999999999999,0.06,0.02,0.06,0.45,0.5,0.9068258411705239
0.5999999999999999,0.04,0.03,0.02,0.45,0.5,0.9068132073764243
0.5999999999999999,0.02,0.02,0.06,0.4,0.5,0.9067864947727979
0.5999999999999999,0.06,0.02,0.02,0.45,0.5,0.9067759356656528
0.49999999999999994,0.04,0.01,0.02,0.4,0.4,0.9067759356656528
0.7,0.06,0.01,0.02,0.4,0.4,0.9067657075396949
0.5499999999999999,0.02,0.01,0.04,0.4,0.45,0.9067653765585078
0.6499999999999999,0.08,0.03,0.06,0.5,0.4,0.906748407718126
0.5499999999999999,0.06,0.02,0.02,0.45,0.4,0.9067336992370723
0.7,0.04,0.02,0.02,0.4,0.4,0.9067319555313051
0.6499999999999999,0.04,0.02,0.04,0.5,0.5,0.9067105063358276
0.5999999999999999,0.08,0.01,0.04,0.45,0.45,0.9067105063358276
0.5999999999999999,0.06,0.01,0.02,0.5,0.45,0.9067069866334458
0.5999999999999999,0.08,0.03,0.02,0.5,0.4,0.9067055416180185
0.6499999999999999,0.06,0.02,0.06,0.5,0.45,0.9066964275263008
0.7,0.04,0.03,0.08,0.5,0.5,0.9066858684191555
0.6499999999999999,0.06,0.03,0.08,0.45,0.45,0.9066823487167739
0.5499999999999999,0.06,0.03,0.02,0.4,0.45,0.9066641205333382
0.7,0.02,0.01,0.04,0.4,0.4,0.9066623768275712
0.5999999999999999,0.06,0.03,0.02,0.45,0.5,0.9066585261440021
0.5999999999999999,0.06,0.01,0.06,0.4,0.5,0.9066585261440021
0.5999999999999999,0.08,0.02,0.06,0.45,0.4,0.9066521164107657
0.5999999999999999,0.04,0.02,0.02,0.5,0.45,0.9066289235095211
0.5999999999999999,0.08,0.03,0.06,0.4,0.45,0.9066233291201851
0.5999999999999999,0.08,0.02,0.02,0.45,0.5,0.9066212544332306
0.5999999999999999,0.08,0.02,0.06,0.4,0.45,0.9065951715011313
0.5499999999999999,0.08,0.03,0.02,0.4,0.45,0.9065875024248409
0.5499999999999999,0.04,0.01,0.06,0.4,0.4,0.9065810926916044
0.6499999999999999,0.02,0.03,0.04,0.5,0.5,0.9065649391951232
0.5999999999999999,0.04,0.02,0.06,0.4,0.5,0.906553750416451
0.5999999999999999,0.02,0.03,0.06,0.4,0.5,0.906553750416451
0.6499999999999999,0.02,0.01,0.08,0.5,0.45,0.9065473406832145
0.6499999999999999,0.04,0.03,0.08,0.5,0.4,0.9065086239570157
0.5999999999999999,0.06,0.03,0.06,0.45,0.4,0.9065065492700614
0.5999999999999999,0.02,0.03,0.04,0.5,0.4,0.9065030295676797
0.5999999999999999,0.02,0.02,0.08,0.4,0.45,0.9064763169640533
0.7,0.02,0.03,0.02,0.4,0.4,0.9064745732582862
0.5999999999999999,0.04,0.02,0.08,0.4,0.45,0.9064636831699537
0.5499999999999999,0.02,0.02,0.04,0.4,0.45,0.9064616084829994
0.5499999999999999,0.02,0.01,0.02,0.45,0.45,0.9064510493758542
0.6499999999999999,0.02,0.01,0.08,0.45,0.5,0.9064496043604269
0.5999999999999999,0.06,0.03,0.06,0.4,0.45,0.9064460846580452
0.6499999999999999,0.08,0.03,0.08,0.4,0.5,0.9064440099710909
0.5499999999999999,0.04,0.03,0.02,0.45,0.4,0.9064390452532818
0.6499999999999999,0.08,0.02,0.06,0.45,0.5,0.9064067382603194
0.5999999999999999,0.06,0.01,0.08,0.4,0.45,0.9063891397484107
0.5999999999999999,0.06,0.01,0.04,0.5,0.4,0.9063876947329834
0.5999999999999999,0.08,0.02,0.04,0.45,0.45,0.9063659468471661
0.5499999999999999,0.02,0.02,0.06,0.4,0.4,0.9063645018317387
0.6499999999999999,0.08,0.03,0.08,0.45,0.45,0.906341308930494
0.5999999999999999,0.02,0.03,0.02,0.5,0.45,0.9063342695257306
0.5999999999999999,0.04,0.01,0.08,0.4,0.45,0.9063307498233488
0.5499999999999999,0.08,0.03,0.04,0.4,0.4,0.9063251554340128
0.5999999999999999,0.02,0.01,0.06,0.5,0.4,0.9063040372197224
0.6499999999999999,0.06,0.02,0.04,0.5,0.5,0.9062984428303864
0.6499999999999999,0.08,0.01,0.04,0.5,0.5,0.9062984428303864
0.5499999999999999,0.02,0.01,0.02,0.4,0.5,0.9062963681434321
0.6499999999999999,0.06,0.03,0.06,0.45,0.5,0.9062646908219967
0.5999999999999999,0.02,0.03,0.08,0.4,0.45,0.906247092310088
0.5999999999999999,0.04,0.02,0.04,0.5,0.4,0.9062456472946607
0.5999999999999999,0.08,0.03,0.04,0.4,0.5,0.9062359035314158
0.6499999999999999,0.08,0.02,0.06,0.5,0.45,0.9062063008969348
0.6499999999999999,0.04,0.03,0.04,0.5,0.5,0.9061866276980719
0.5999999999999999,0.08,0.01,0.02,0.5,0.45,0.9061831079956901
0.5999999999999999,0.08,0.01,0.08,0.4,0.45,0.9061599150944455
0.5999999999999999,0.06,0.03,0.04,0.45,0.45,0.9061493559873004
0.5499999999999999,0.04,0.01,0.04,0.4,0.45,0.9061402418955825
0.49999999999999994,0.02,0.02,0.02,0.4,0.4,0.906122643383674
0.5999999999999999,0.04,0.01,0.04,0.45,0.5,0.9061205686967196
0.5999999999999999,0.02,0.01,0.04,0.45,0.5,0.9060656984740394
0.5499999999999999,0.02,0.03,0.04,0.4,0.45,0.9060460252751765
0.5999999999999999,0.04,0.02,0.04,0.45,0.5,0.906033391481077
0.6499999999999999,0.08,0.03,0.06,0.45,0.5,0.9060284267632679
0.5999999999999999,0.04,0.03,0.06,0.4,0.5,0.9060263520763137
0.5999999999999999,0.06,0.02,0.04,0.5,0.4,0.9060129029383137
0.5499999999999999,0.04,0.02,0.04,0.4,0.45,0.906008753564405
0.5999999999999999,0.06,0.02,0.02,0.5,0.45,0.9059967494418325
0.7,0.06,0.03,0.08,0.5,0.5,0.9059897100370691
0.5999999999999999,0.04,0.03,0.02,0.5,0.45,0.905959477731061
0.5999999999999999,0.08,0.01,0.06,0.4,0.5,0.9059553283571523
0.6499999999999999,0.08,0.02,0.04,0.5,0.5,0.9059538833417249
0.5999999999999999,0.02,0.01,0.06,0.45,0.45,0.9059418792191525
0.5499999999999999,0.06,0.01,0.04,0.4,0.45,0.9059377298452437
0.5499999999999999,0.04,0.01,0.02,0.4,0.5,0.9059215763487625
0.5999999999999999,0.06,0.01,0.04,0.45,0.5,0.9059215763487625
0.6499999999999999,0.06,0.01,0.08,0.45,0.5,0.9059130919285717
0.5999999999999999,0.04,0.03,0.04,0.5,0.4,0.905904607508381
0.5999999999999999,0.04,0.01,0.08,0.45,0.4,0.9058870089964723
0.5499999999999999,0.08,0.01,0.04,0.4,0.45,0.905884304637991
0.5999999999999999,0.08,0.01,0.04,0.5,0.4,0.9058638160952277
0.6499999999999999,0.06,0.03,0.04,0.5,0.5,0.905845587911792
0.6499999999999999,0.02,0.02,0.08,0.5,0.45,0.9058371034916013
0.5999999999999999,0.02,0.02,0.04,0.45,0.5,0.9058259147129291
0.6499999999999999,0.02,0.02,0.08,0.45,0.5,0.9058174302927384
0.5999999999999999,0.08,0.03,0.04,0.45,0.45,0.9058083162010205
0.5999999999999999,0.02,0.01,0.08,0.4,0.5,0.9058027218116844
0.5499999999999999,0.06,0.02,0.04,0.4,0.45,0.9057795289104398
0.5999999999999999,0.02,0.02,0.08,0.45,0.4,0.9057751938641578
0.5499999999999999,0.08,0.02,0.02,0.45,0.4,0.9057731191772034
0.6499999999999999,0.08,0.02,0.08,0.5,0.4,0.9057344024510046
0.5999999999999999,0.08,0.03,0.06,0.45,0.4,0.9057288080616683
0.5999999999999999,0.06,0.02,0.08,0.4,0.45,0.9057196939699506
0.5999999999999999,0.08,0.02,0.06,0.4,0.5,0.9057190642984236
0.6499999999999999,0.04,0.01,0.08,0.45,0.5,0.9057091348628055
0.5999999999999999,0.08,0.03,0.02,0.45,0.5,0.9056979460841332
0.5999999999999999,0.04,0.01,0.06,0.5,0.4,0.9056683434496522
0.6499999999999999,0.06,0.03,0.08,0.5,0.4,0.9056633787318431
0.6499999999999999,0.02,0.03,0.08,0.45,0.5,0.9056627490603162
0.5499999999999999,0.06,0.03,0.02,0.45,0.4,0.9056310717388807
0.5499999999999999,0.04,0.03,0.04,0.4,0.45,0.9056304420673538
0.5999999999999999,0.06,0.02,0.06,0.4,0.5,0.905626922364972
0.5999999999999999,0.08,0.02,0.02,0.5,0.45,0.9056254773495447
0.7,0.08,0.02,0.08,0.5,0.5,0.9056240323341173
0.5499999999999999,0.02,0.02,0.02,0.4,0.5,0.9056234026625902
0.5999999999999999,0.04,0.02,0.08,0.45,0.4,0.9055867606233458
0.6499999999999999,0.04,0.01,0.08,0.5,0.45,0.9055832409209641
0.6499999999999999,0.08,0.01,0.08,0.45,0.5,0.9055755718446736
0.5999999999999999,0.02,0.03,0.04,0.45,0.5,0.9055629380505741
0.49999999999999994,0.04,0.02,0.02,0.4,0.4,0.9055614930351468
0.5999999999999999,0.06,0.03,0.02,0.5,0.45,0.9055438945232381
0.6499999999999999,0.06,0.02,0.08,0.45,0.5,0.9055383001339021
0.5999999999999999,0.08,0.02,0.04,0.5,0.4,0.9055227763089478
0.5999999999999999,0.02,0.01,0.02,0.5,0.5,0.9054904693159853
0.49999999999999994,0.02,0.03,0.02,0.4,0.4,0.9054869496136038
0.6499999999999999,0.04,0.02,0.08,0.45,0.5,0.9054763905064585
0.5999999999999999,0.02,0.02,0.06,0.5,0.4,0.9054517525897865
0.5499999999999999,0.04,0.01,0.02,0.45,0.45,0.9054194455968241
0.5499999999999999,0.02,0.02,0.02,0.45,0.45,0.9054159258944423
0.5499999999999999,0.02,0.03,0.06,0.4,0.4,0.9054074414742516
0.5499999999999999,0.06,0.01,0.02,0.45,0.45,0.9054068118027245
0.5999999999999999,0.04,0.03,0.04,0.45,0.5,0.905394178008625
0.5499999999999999,0.04,0.02,0.02,0.4,0.5,0.9053906583062433
0.5999999999999999,0.08,0.01,0.04,0.45,0.5,0.905363945702617
0.5999999999999999,0.06,0.01,0.08,0.45,0.4,0.9053631303587166
0.5999999999999999,0.06,0.03,0.06,0.4,0.5,0.9053533865954718
0.49999999999999994,0.06,0.01,0.02,0.4,0.4,0.9053146698692729
0.5499999999999999,0.04,0.02,0.06,0.4,0.4,0.9053026657467005
0.5999999999999999,0.04,0.03,0.08,0.4,0.45,0.9052865122502192
0.5999999999999999,0.02,0.02,0.02,0.5,0.5,0.9052577249596385
0.6499999999999999,0.04,0.03,0.08,0.45,0.5,0.9052471658524933
0.5999999999999999,0.06,0.02,0.04,0.45,0.5,0.9052183785619126
0.7,0.02,0.02,0.02,0.4,0.4,0.9052164491837722
0.5499999999999999,0.06,0.01,0.02,0.4,0.5,0.9052078194547675
0.5499999999999999,0.02,0.03,0.02,0.4,0.5,0.9052078194547675
0.5999999999999999,0.06,0.02,0.08,0.45,0.4,0.9052049294239127
0.5999999999999999,0.02,0.02,0.06,0.45,0.45,0.9051978900191493
0.49999999999999994,0.08,0.01,0.02,0.4,0.4,0.9051902209428588
0.5499999999999999,0.08,0.02,0.04,0.4,0.45,0.9051811068511411
0.6499999999999999,0.02,0.03,0.08,0.5,0.45,0.9051746971179047
0.7,0.04,0.01,0.02,0.4,0.4,0.9051721380682372
0.6499999999999999,0.06,0.01,0.08,0.5,0.45,0.9051711774155229
0.5499999999999999,0.08,0.03,0.02,0.45,0.4,0.9051479845142782
0.5999999999999999,0.02,0.03,0.08,0.45,0.4,0.9051465394988509
0.5999999999999999,0.08,0.01,0.08,0.45,0.4,0.9051339057047514
0.5999999999999999,0.06,0.03,0.08,0.4,0.45,0.905131831017797
0.5499999999999999,0.06,0.01,0.06,0.4,0.4,0.9051233465976063
0.6499999999999999,0.06,0.03,0.06,0.5,0.45,0.9051233465976063
0.5499999999999999,0.08,0.01,0.02,0.4,0.5,0.9051171225367431
0.5499999999999999,0.02,0.03,0.02,0.45,0.45,0.9051121578189341
0.6499999999999999,0.04,0.02,0.08,0.5,0.45,0.9051001536963615
0.6499999999999999,0.08,0.03,0.04,0.5,0.5,0.9050713664057808
0.6499999999999999,0.02,0.02,0.06,0.5,0.5,0.9050467284891088
0.5499999999999999,0.08,0.01,0.02,0.45,0.45,0.9050355397104366
0.5999999999999999,0.04,0.01,0.06,0.45,0.45,0.9050256102748184
0.6499999999999999,0.04,0.01,0.06,0.5,0.5,0.905012976480719
0.5999999999999999,0.04,0.01,0.02,0.5,0.5,0.9050038623890012
0.5999999999999999,0.02,0.01,0.04,0.5,0.45,0.9049953779688105
0.5999999999999999,0.06,0.01,0.02,0.5,0.5,0.9049574765865118
0.5499999999999999,0.02,0.01,0.04,0.4,0.5,0.9049448427924124
0.5499999999999999,0.02,0.01,0.06,0.4,0.45,0.9049363583722216
0.5499999999999999,0.04,0.02,0.02,0.45,0.45,0.9049328386698399
0.5499999999999999,0.06,0.03,0.04,0.4,0.45,0.9048899725697324
0.6499999999999999,0.08,0.03,0.08,0.5,0.4,0.9048856375234502
0.6499999999999999,0.02,0.01,0.06,0.5,0.5,0.9048835628364958
0.5999999999999999,0.06,0.03,0.04,0.5,0.4,0.9048730037293506
0.5499999999999999,0.06,0.02,0.02,0.4,0.5,0.9048667796684876
0.5999999999999999,0.04,0.02,0.02,0.5,0.5,0.9048456614541973
0.5999999999999999,0.04,0.01,0.08,0.4,0.5,0.9048421417518157
0.5499999999999999,0.02,0.02,0.06,0.4,0.45,0.9048154291481892
0.5999999999999999,0.08,0.02,0.08,0.4,0.45,0.9048104644303802
0.5999999999999999,0.04,0.03,0.08,0.45,0.4,0.9048090194149527
0.49999999999999994,0.04,0.03,0.02,0.4,0.4,0.9047872715291354
0.5499999999999999,0.04,0.01,0.06,0.4,0.45,0.9047781574374176
0.5499999999999999,0.04,0.01,0.04,0.45,0.4,0.904775267406563
0.7,0.08,0.03,0.08,0.5,0.5,0.904775267406563
0.5499999999999999,0.02,0.02,0.04,0.45,0.4,0.9047717477041812
0.5999999999999999,0.06,0.03,0.08,0.45,0.4,0.9047591139100818
0.5999999999999999,0.04,0.01,0.06,0.45,0.5,0.9047584842385548
0.5999999999999999,0.02,0.01,0.06,0.45,0.5,0.9047373660242645
0.5999999999999999,0.04,0.02,0.08,0.4,0.5,0.9047176928254015
0.5499999999999999,0.04,0.03,0.06,0.4,0.4,0.9047112830921651
0.49999999999999994,0.06,0.02,0.02,0.4,0.4,0.9046860155039661
0.5499999999999999,0.06,0.01,0.06,0.4,0.45,0.9046572282133853
0.5999999999999999,0.06,0.01,0.06,0.45,0.45,0.9046472987777672
0.6499999999999999,0.08,0.03,0.06,0.5,0.45,0.9046367396706221
0.6499999999999999,0.06,0.02,0.08,0.5,0.45,0.9046135467693774
0.5499999999999999,0.06,0.02,0.06,0.4,0.4,0.9046029876622322
0.5999999999999999,0.08,0.01,0.06,0.45,0.45,0.9045973932728961
0.5999999999999999,0.02,0.03,0.06,0.45,0.45,0.9045692356538424
0.5999999999999999,0.02,0.02,0.08,0.4,0.5,0.9045545271727886
0.5999999999999999,0.04,0.01,0.04,0.5,0.45,0.9045390033478344
0.5999999999999999,0.02,0.03,0.08,0.4,0.5,0.9045348539739256
0.5499999999999999,0.02,0.01,0.08,0.4,0.4,0.9045214048359258
0.5499999999999999,0.04,0.02,0.06,0.4,0.45,0.904511661072681
0.6499999999999999,0.08,0.01,0.08,0.5,0.45,0.9045052513394445
0.5499999999999999,0.04,0.03,0.02,0.4,0.5,0.9045046216679176
0.5999999999999999,0.08,0.02,0.08,0.45,0.4,0.9045017316370628
0.5999999999999999,0.06,0.01,0.08,0.4,0.5,0.9045011019655358
0.5499999999999999,0.08,0.01,0.06,0.4,0.4,0.9044946922322994
0.5499999999999999,0.08,0.02,0.06,0.4,0.4,0.9044820584381998
0.5999999999999999,0.06,0.02,0.08,0.4,0.5,0.9044814287666729
0.5499999999999999,0.08,0.03,0.06,0.4,0.4,0.9044729443464821
0.5999999999999999,0.08,0.03,0.06,0.4,0.5,0.9044708696595277
0.6499999999999999,0.04,0.02,0.06,0.5,0.5,0.9044518261321918
0.5999999999999999,0.08,0.03,0.02,0.5,0.45,0.9044483064298101
0.5999999999999999,0.08,0.02,0.04,0.45,0.5,0.9044335979487562
0.5999999999999999,0.02,0.03,0.02,0.5,0.5,0.9044089600320842
0.5499999999999999,0.08,0.03,0.04,0.4,0.45,0.9044033656427481
0.5999999999999999,0.04,0.02,0.06,0.45,0.45,0.90439343620713
0.6499999999999999,0.06,0.01,0.06,0.5,0.5,0.9043808024130304
0.49999999999999994,0.02,0.01,0.02,0.4,0.45,0.9043625742295949
0.5999999999999999,0.06,0.03,0.04,0.45,0.5,0.9043625742295949
0.5999999999999999,0.06,0.02,0.06,0.45,0.45,0.9043435307022589
0.5499999999999999,0.08,0.02,0.02,0.4,0.5,0.9043393813283502
0.6499999999999999,0.08,0.02,0.08,0.45,0.5,0.9043273772057777
0.6499999999999999,0.06,0.03,0.08,0.45,0.5,0.904323857503396
0.5999999999999999,0.08,0.03,0.08,0.4,0.45,0.904323857503396
0.6499999999999999,0.02,0.01,0.08,0.5,0.5,0.9043203378010143
0.5499999999999999,0.04,0.01,0.04,0.4,0.5,0.9043091490223422
0.5499999999999999,0.06,0.01,0.04,0.45,0.4,0.904285140777197
0.49999999999999994,0.08,0.02,0.02,0.4,0.4,0.904273951998525
0.5499999999999999,0.06,0.02,0.02,0.45,0.45,0.9042704322961432
0.5999999999999999,0.02,0.02,0.06,0.45,0.5,0.9042542787996619
0.5999999999999999,0.08,0.02,0.06,0.45,0.45,0.9042528337842346
0.6499999999999999,0.04,0.03,0.08,0.5,0.45,0.9042513887688073
0.5999999999999999,0.02,0.02,0.04,0.5,0.45,0.9042478690664255
0.6499999999999999,0.02,0.03,0.06,0.5,0.5,0.9042352352723261
0.5499999999999999,0.02,0.02,0.04,0.4,0.5,0.904234605600799
0.5999999999999999,0.04,0.03,0.08,0.4,0.5,0.904224046493654
0.5999999999999999,0.08,0.01,0.08,0.4,0.5,0.9041938141876458
0.5999999999999999,0.06,0.03,0.06,0.45,0.45,0.904185329767455
0.5499999999999999,0.02,0.03,0.06,0.4,0.45,0.9041832550805007
0.5499999999999999,0.04,0.02,0.04,0.45,0.4,0.9041768453472643
0.5999999999999999,0.02,0.03,0.06,0.5,0.4,0.9041627665377374
0.5999999999999999,0.04,0.03,0.06,0.45,0.45,0.904160691850783
0.5999999999999999,0.04,0.02,0.06,0.5,0.4,0.9041254948269659
0.5499999999999999,0.06,0.03,0.06,0.4,0.4,0.9041199004376297
0.49999999999999994,0.02,0.01,0.04,0.4,0.4,0.9041072666435302
0.6499999999999999,0.08,0.01,0.06,0.5,0.5,0.9041072666435302
0.5499999999999999,0.04,0.03,0.02,0.45,0.45,0.9040840737422856
0.5499999999999999,0.02,0.03,0.04,0.45,0.4,0.9040685499173313
0.5999999999999999,0.06,0.01,0.06,0.5,0.4,0.9040579908101862
0.5999999999999999,0.06,0.02,0.02,0.5,0.5,0.9040306485350329
0.5999999999999999,0.08,0.03,0.04,0.5,0.4,0.9040207190994147
0.6499999999999999,0.02,0.02,0.08,0.5,0.5,0.9039757783123528
0.5499999999999999,0.06,0.03,0.02,0.4,0.5,0.9039399516170086
0.6499999999999999,0.06,0.02,0.06,0.5,0.5,0.9039279474944362
0.6499999999999999,0.06,0.01,0.08,0.5,0.5,0.9039223531050999
0.49999999999999994,0.06,0.03,0.02,0.4,0.4,0.9039117939979548
0.5999999999999999,0.08,0.01,0.02,0.5,0.5,0.9038886010967102
0.5499999999999999,0.06,0.01,0.04,0.4,0.5,0.9038865264097558
0.5999999999999999,0.04,0.03,0.02,0.5,0.5,0.9038850813943284
0.5499999999999999,0.08,0.01,0.06,0.4,0.45,0.9038759673026107
0.6499999999999999,0.04,0.01,0.08,0.5,0.5,0.9038639631800381
0.5499999999999999,0.02,0.03,0.08,0.4,0.4,0.9038428449657478
0.6499999999999999,0.08,0.03,0.08,0.45,0.5,0.9038337308740301
0.5499999999999999,0.02,0.01,0.02,0.45,0.5,0.9037979041786859
0.5499999999999999,0.08,0.02,0.02,0.45,0.45,0.903783825369159
0.5499999999999999,0.02,0.03,0.04,0.4,0.5,0.9037817506822047
0.5999999999999999,0.02,0.03,0.08,0.45,0.45,0.9037627071548688
0.5999999999999999,0.04,0.02,0.08,0.45,0.45,0.9037254354440972
0.5499999999999999,0.04,0.02,0.04,0.4,0.5,0.9037107269630433
0.5499999999999999,0.06,0.01,0.08,0.4,0.4,0.9036972778250435
0.5499999999999999,0.02,0.01,0.02,0.5,0.4,0.903685273702471
0.5499999999999999,0.04,0.01,0.02,0.5,0.4,0.9036761596107532
0.6499999999999999,0.04,0.03,0.06,0.5,0.5,0.9036740849237987
0.5499999999999999,0.02,0.02,0.08,0.4,0.4,0.9036726399083714
0.5499999999999999,0.06,0.02,0.06,0.4,0.45,0.9036221047319735
0.49999999999999994,0.02,0.02,0.02,0.4,0.45,0.9036221047319735
0.5999999999999999,0.06,0.01,0.08,0.45,0.45,0.9036171400141644
0.5999999999999999,0.02,0.01,0.08,0.45,0.45,0.903571383883202
0.5999999999999999,0.06,0.02,0.06,0.5,0.4,0.9035643444784387
0.5999999999999999,0.06,0.02,0.08,0.45,0.45,0.90356019510453
0.5999999999999999,0.04,0.01,0.08,0.45,0.45,0.9035552303867209
0.5999999999999999,0.08,0.03,0.08,0.45,0.4,0.9035446712795756
0.5999999999999999,0.08,0.01,0.06,0.5,0.4,0.9035270727676671
0.5499999999999999,0.04,0.01,0.08,0.4,0.4,0.9035235530652854
0.5499999999999999,0.04,0.02,0.08,0.4,0.4,0.9035179586759493
0.49999999999999994,0.04,0.01,0.02,0.4,0.45,0.9035173290044223
0.5999999999999999,0.04,0.03,0.06,0.5,0.4,0.9034898010568956
0.5999999999999999,0.04,0.02,0.06,0.45,0.5,0.9034694981865057
0.6499999999999999,0.04,0.02,0.08,0.5,0.5,0.903451899674597
0.5499999999999999,0.04,0.03,0.06,0.4,0.45,0.9034427855828793
0.6499999999999999,0.06,0.03,0.08,0.5,0.45,0.9034398955520245
0.5999999999999999,0.02,0.03,0.04,0.5,0.45,0.9034398955520245
0.5499999999999999,0.08,0.01,0.04,0.45,0.4,0.9034398955520245
0.6499999999999999,0.08,0.02,0.08,0.5,0.45,0.903402623841253
0.6499999999999999,0.08,0.03,0.06,0.5,0.5,0.9033879153601991
0.5999999999999999,0.08,0.01,0.08,0.45,0.45,0.9033808759554357
0.5999999999999999,0.02,0.02,0.08,0.45,0.45,0.903372391535245
0.5499999999999999,0.02,0.01,0.04,0.45,0.45,0.9033667971459088
0.5999999999999999,0.06,0.01,0.04,0.5,0.45,0.9033618324280998
0.5499999999999999,0.02,0.01,0.06,0.45,0.4,0.9033583127257181
0.5999999999999999,0.08,0.03,0.06,0.45,0.45,0.903333045137519
0.5999999999999999,0.06,0.01,0.06,0.45,0.5,0.903327450748183
0.5999999999999999,0.02,0.03,0.06,0.45,0.5,0.903327450748183
0.49999999999999994,0.06,0.01,0.02,0.4,0.45,0.9033183366564652
0.5499999999999999,0.04,0.01,0.02,0.45,0.5,0.9033112972517017
0.5999999999999999,0.06,0.02,0.06,0.45,0.5,0.9033042578469384
0.5499999999999999,0.04,0.03,0.04,0.45,0.4,0.9032605764029304
0.5499999999999999,0.06,0.02,0.04,0.45,0.4,0.9032605764029304
0.6499999999999999,0.08,0.02,0.06,0.5,0.5,0.9032549820135942
0.5999999999999999,0.08,0.01,0.06,0.45,0.5,0.9032402735325404
0.5499999999999999,0.06,0.03,0.02,0.45,0.45,0.9032388285171131
0.5499999999999999,0.08,0.03,0.02,0.4,0.5,0.9032367538301587
0.6499999999999999,0.02,0.03,0.08,0.5,0.5,0.9032317891123496
0.5999999999999999,0.08,0.03,0.04,0.45,0.5,0.9032261947230136
0.5499999999999999,0.06,0.02,0.08,0.4,0.4,0.903214190600441
0.5499999999999999,0.08,0.01,0.08,0.4,0.4,0.9032106708980593
0.5499999999999999,0.02,0.01,0.06,0.4,0.5,0.9031460569121343
0.5999999999999999,0.04,0.02,0.04,0.5,0.45,0.9031452415682341
0.5999999999999999,0.02,0.01,0.04,0.5,0.5,0.9031234936824167
0.5999999999999999,0.04,0.03,0.06,0.45,0.5,0.9030876669870727
0.49999999999999994,0.02,0.02,0.04,0.4,0.4,0.9030827022692636
0.6499999999999999,0.06,0.03,0.06,0.5,0.5,0.9030756628645
0.5999999999999999,0.08,0.02,0.02,0.5,0.5,0.9030735881775458
0.5499999999999999,0.06,0.01,0.02,0.45,0.5,0.9030715134905913
0.49999999999999994,0.08,0.03,0.02,0.4,0.4,0.903070068475164
0.49999999999999994,0.04,0.01,0.04,0.4,0.4,0.903045430558492
0.5999999999999999,0.02,0.01,0.08,0.45,0.5,0.9030433558715376
0.49999999999999994,0.06,0.01,0.04,0.4,0.4,0.9030222376572474
0.5999999999999999,0.02,0.01,0.08,0.5,0.4,0.9030193476263926
0.5999999999999999,0.02,0.01,0.06,0.5,0.45,0.9030102335346748
0.5499999999999999,0.04,0.01,0.04,0.45,0.45,0.9029849659464758
0.5499999999999999,0.08,0.02,0.06,0.4,0.45,0.9029828912595215
0.5499999999999999,0.04,0.02,0.02,0.5,0.4,0.9029624027167582
0.49999999999999994,0.04,0.02,0.02,0.4,0.45,0.9029526589535134
0.5999999999999999,0.04,0.03,0.08,0.45,0.45,0.9029476942357043
0.5499999999999999,0.02,0.02,0.02,0.45,0.5,0.9029420998463682
0.7,0.02,0.01,0.02,0.4,0.4,0.9029217566124188
0.49999999999999994,0.04,0.02,0.04,0.4,0.4,0.9029209816320779
0.5499999999999999,0.02,0.02,0.02,0.5,0.4,0.9029110521964598
0.5499999999999999,0.08,0.01,0.04,0.4,0.5,0.9028921943414971
0.5999999999999999,0.06,0.03,0.02,0.5,0.5,0.9028907493260698
0.5999999999999999,0.04,0.03,0.04,0.5,0.45,0.9028787452034973
0.5499999999999999,0.04,0.03,0.08,0.4,0.4,0.902852032599871
0.5499999999999999,0.02,0.02,0.04,0.45,0.45,0.9028429185081531
0.5499999999999999,0.04,0.03,0.04,0.4,0.5,0.9028176509199541
0.5499999999999999,0.06,0.03,0.06,0.4,0.45,0.9028035721104273
0.5999999999999999,0.08,0.02,0.08,0.4,0.5,0.9028000524080455
